CBSA Code,CBSA Title,county_fips,County/County Equivalent,State Name,cbsa_title_clean,cbsa_title,population_2024
21340,"El Paso, TX",48141,El Paso County,Texas,"El Paso, TX",".El Paso, TX Metro Area",879392.0
21340,"El Paso, TX",48229,Hudspeth County,Texas,"El Paso, TX",".El Paso, TX Metro Area",879392.0
21420,"Enid, OK",40047,Garfield County,Oklahoma,"Enid, OK",".Enid, OK Metro Area",62007.0
21500,"Erie, PA",42049,Erie County,Pennsylvania,"Erie, PA",".Erie, PA Metro Area",267750.0
21660,"Eugene-Springfield, OR",41039,Lane County,Oregon,"Eugene-Springfield, OR",".Eugene-Springfield, OR Metro Area",382396.0
21780,"Evansville, IN",18129,Posey County,Indiana,"Evansville, IN",".Evansville, IN Metro Area",271793.0
21780,"Evansville, IN",18163,Vanderburgh County,Indiana,"Evansville, IN",".Evansville, IN Metro Area",271793.0
21780,"Evansville, IN",18173,Warrick County,Indiana,"Evansville, IN",".Evansville, IN Metro Area",271793.0
21820,"Fairbanks-College, AK",02090,Fairbanks North Star Borough,Alaska,"Fairbanks-College, AK",".Fairbanks-College, AK Metro Area",94951.0
22020,"Fargo, ND-MN",27027,Clay County,Minnesota,"Fargo, ND-MN",".Fargo, ND-MN Metro Area",267793.0
22020,"Fargo, ND-MN",38017,Cass County,North Dakota,"Fargo, ND-MN",".Fargo, ND-MN Metro Area",267793.0
22140,"Farmington, NM",35045,San Juan County,New Mexico,"Farmington, NM",".Farmington, NM Metro Area",120817.0
22180,"Fayetteville, NC",37051,Cumberland County,North Carolina,"Fayetteville, NC",".Fayetteville, NC Metro Area",393812.0
22180,"Fayetteville, NC",37093,Hoke County,North Carolina,"Fayetteville, NC",".Fayetteville, NC Metro Area",393812.0
22220,"Fayetteville-Springdale-Rogers, AR",05007,Benton County,Arkansas,"Fayetteville-Springdale-Rogers, AR",".Fayetteville-Springdale-Rogers, AR Metro Area",605615.0
22220,"Fayetteville-Springdale-Rogers, AR",05087,Madison County,Arkansas,"Fayetteville-Springdale-Rogers, AR",".Fayetteville-Springdale-Rogers, AR Metro Area",605615.0
22220,"Fayetteville-Springdale-Rogers, AR",05143,Washington County,Arkansas,"Fayetteville-Springdale-Rogers, AR",".Fayetteville-Springdale-Rogers, AR Metro Area",605615.0
22380,"Flagstaff, AZ",04005,Coconino County,Arizona,"Flagstaff, AZ",".Flagstaff, AZ Metro Area",145161.0
22420,"Flint, MI",26049,Genesee County,Michigan,"Flint, MI",".Flint, MI Metro Area",402279.0
22500,"Florence, SC",45031,Darlington County,South Carolina,"Florence, SC",".Florence, SC Metro Area",200474.0
22500,"Florence, SC",45041,Florence County,South Carolina,"Florence, SC",".Florence, SC Metro Area",200474.0
22520,"Florence-Muscle Shoals, AL",01033,Colbert County,Alabama,"Florence-Muscle Shoals, AL",".Florence-Muscle Shoals, AL Metro Area",156287.0
22520,"Florence-Muscle Shoals, AL",01077,Lauderdale County,Alabama,"Florence-Muscle Shoals, AL",".Florence-Muscle Shoals, AL Metro Area",156287.0
22540,"Fond du Lac, WI",55039,Fond du Lac County,Wisconsin,"Fond du Lac, WI",".Fond du Lac, WI Metro Area",104269.0
22660,"Fort Collins-Loveland, CO",08069,Larimer County,Colorado,"Fort Collins-Loveland, CO",".Fort Collins-Loveland, CO Metro Area",374574.0
22900,"Fort Smith, AR-OK",05033,Crawford County,Arkansas,"Fort Smith, AR-OK",".Fort Smith, AR-OK Metro Area",232848.0
22900,"Fort Smith, AR-OK",05131,Sebastian County,Arkansas,"Fort Smith, AR-OK",".Fort Smith, AR-OK Metro Area",232848.0
22900,"Fort Smith, AR-OK",40135,Sequoyah County,Oklahoma,"Fort Smith, AR-OK",".Fort Smith, AR-OK Metro Area",232848.0
23060,"Fort Wayne, IN",18003,Allen County,Indiana,"Fort Wayne, IN",".Fort Wayne, IN Metro Area",462978.0
23060,"Fort Wayne, IN",18179,Wells County,Indiana,"Fort Wayne, IN",".Fort Wayne, IN Metro Area",462978.0
23060,"Fort Wayne, IN",18183,Whitley County,Indiana,"Fort Wayne, IN",".Fort Wayne, IN Metro Area",462978.0
23420,"Fresno, CA",06019,Fresno County,California,"Fresno, CA",".Fresno, CA Metro Area",1189557.0
23420,"Fresno, CA",06039,Madera County,California,"Fresno, CA",".Fresno, CA Metro Area",1189557.0
23460,"Gadsden, AL",01055,Etowah County,Alabama,"Gadsden, AL",".Gadsden, AL Metro Area",103207.0
23540,"Gainesville, FL",12001,Alachua County,Florida,"Gainesville, FL",".Gainesville, FL Metro Area",359780.0
23540,"Gainesville, FL",12041,Gilchrist County,Florida,"Gainesville, FL",".Gainesville, FL Metro Area",359780.0
23540,"Gainesville, FL",12075,Levy County,Florida,"Gainesville, FL",".Gainesville, FL Metro Area",359780.0
23580,"Gainesville, GA",13139,Hall County,Georgia,"Gainesville, GA",".Gainesville, GA Metro Area",221745.0
23900,"Gettysburg, PA",42001,Adams County,Pennsylvania,"Gettysburg, PA",".Gettysburg, PA Metro Area",107914.0
24020,"Glens Falls, NY",36113,Warren County,New York,"Glens Falls, NY",".Glens Falls, NY Metro Area",125127.0
24020,"Glens Falls, NY",36115,Washington County,New York,"Glens Falls, NY",".Glens Falls, NY Metro Area",125127.0
24140,"Goldsboro, NC",37191,Wayne County,North Carolina,"Goldsboro, NC",".Goldsboro, NC Metro Area",120338.0
24220,"Grand Forks, ND-MN",27119,Polk County,Minnesota,"Grand Forks, ND-MN",".Grand Forks, ND-MN Metro Area",104184.0
24220,"Grand Forks, ND-MN",38035,Grand Forks County,North Dakota,"Grand Forks, ND-MN",".Grand Forks, ND-MN Metro Area",104184.0
24260,"Grand Island, NE",31079,Hall County,Nebraska,"Grand Island, NE",".Grand Island, NE Metro Area",77278.0
24260,"Grand Island, NE",31093,Howard County,Nebraska,"Grand Island, NE",".Grand Island, NE Metro Area",77278.0
24260,"Grand Island, NE",31121,Merrick County,Nebraska,"Grand Island, NE",".Grand Island, NE Metro Area",77278.0
24300,"Grand Junction, CO",08077,Mesa County,Colorado,"Grand Junction, CO",".Grand Junction, CO Metro Area",161260.0
24340,"Grand Rapids-Wyoming-Kentwood, MI",26015,Barry County,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",".Grand Rapids-Wyoming-Kentwood, MI Metro Area",1178826.0
24340,"Grand Rapids-Wyoming-Kentwood, MI",26067,Ionia County,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",".Grand Rapids-Wyoming-Kentwood, MI Metro Area",1178826.0
24340,"Grand Rapids-Wyoming-Kentwood, MI",26081,Kent County,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",".Grand Rapids-Wyoming-Kentwood, MI Metro Area",1178826.0
24340,"Grand Rapids-Wyoming-Kentwood, MI",26117,Montcalm County,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",".Grand Rapids-Wyoming-Kentwood, MI Metro Area",1178826.0
24340,"Grand Rapids-Wyoming-Kentwood, MI",26139,Ottawa County,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",".Grand Rapids-Wyoming-Kentwood, MI Metro Area",1178826.0
24420,"Grants Pass, OR",41033,Josephine County,Oregon,"Grants Pass, OR",".Grants Pass, OR Metro Area",88276.0
24500,"Great Falls, MT",30013,Cascade County,Montana,"Great Falls, MT",".Great Falls, MT Metro Area",84523.0
24540,"Greeley, CO",08123,Weld County,Colorado,"Greeley, CO",".Greeley, CO Metro Area",369745.0
24580,"Green Bay, WI",55009,Brown County,Wisconsin,"Green Bay, WI",".Green Bay, WI Metro Area",334697.0
24580,"Green Bay, WI",55061,Kewaunee County,Wisconsin,"Green Bay, WI",".Green Bay, WI Metro Area",334697.0
24580,"Green Bay, WI",55083,Oconto County,Wisconsin,"Green Bay, WI",".Green Bay, WI Metro Area",334697.0
24660,"Greensboro-High Point, NC",37081,Guilford County,North Carolina,"Greensboro-High Point, NC",".Greensboro-High Point, NC Metro Area",800722.0
24660,"Greensboro-High Point, NC",37151,Randolph County,North Carolina,"Greensboro-High Point, NC",".Greensboro-High Point, NC Metro Area",800722.0
24660,"Greensboro-High Point, NC",37157,Rockingham County,North Carolina,"Greensboro-High Point, NC",".Greensboro-High Point, NC Metro Area",800722.0
24780,"Greenville, NC",37147,Pitt County,North Carolina,"Greenville, NC",".Greenville, NC Metro Area",180783.0
24860,"Greenville-Anderson-Greer, SC",45007,Anderson County,South Carolina,"Greenville-Anderson-Greer, SC",".Greenville-Anderson-Greer, SC Metro Area",996680.0
24860,"Greenville-Anderson-Greer, SC",45045,Greenville County,South Carolina,"Greenville-Anderson-Greer, SC",".Greenville-Anderson-Greer, SC Metro Area",996680.0
24860,"Greenville-Anderson-Greer, SC",45059,Laurens County,South Carolina,"Greenville-Anderson-Greer, SC",".Greenville-Anderson-Greer, SC Metro Area",996680.0
24860,"Greenville-Anderson-Greer, SC",45077,Pickens County,South Carolina,"Greenville-Anderson-Greer, SC",".Greenville-Anderson-Greer, SC Metro Area",996680.0
25020,"Guayama, PR",72015,Arroyo Municipio,Puerto Rico,"Guayama, PR",".Guayama, PR Metro Area",64546.0
25020,"Guayama, PR",72057,Guayama Municipio,Puerto Rico,"Guayama, PR",".Guayama, PR Metro Area",64546.0
25020,"Guayama, PR",72109,Patillas Municipio,Puerto Rico,"Guayama, PR",".Guayama, PR Metro Area",64546.0
25060,"Gulfport-Biloxi, MS",28045,Hancock County,Mississippi,"Gulfport-Biloxi, MS",".Gulfport-Biloxi, MS Metro Area",426793.0
25060,"Gulfport-Biloxi, MS",28047,Harrison County,Mississippi,"Gulfport-Biloxi, MS",".Gulfport-Biloxi, MS Metro Area",426793.0
25060,"Gulfport-Biloxi, MS",28059,Jackson County,Mississippi,"Gulfport-Biloxi, MS",".Gulfport-Biloxi, MS Metro Area",426793.0
25060,"Gulfport-Biloxi, MS",28131,Stone County,Mississippi,"Gulfport-Biloxi, MS",".Gulfport-Biloxi, MS Metro Area",426793.0
25180,"Hagerstown-Martinsburg, MD-WV",24043,Washington County,Maryland,"Hagerstown-Martinsburg, MD-WV",".Hagerstown-Martinsburg, MD-WV Metro Area",311295.0
25180,"Hagerstown-Martinsburg, MD-WV",54003,Berkeley County,West Virginia,"Hagerstown-Martinsburg, MD-WV",".Hagerstown-Martinsburg, MD-WV Metro Area",311295.0
25180,"Hagerstown-Martinsburg, MD-WV",54065,Morgan County,West Virginia,"Hagerstown-Martinsburg, MD-WV",".Hagerstown-Martinsburg, MD-WV Metro Area",311295.0
25220,"Hammond, LA",22105,Tangipahoa Parish,Louisiana,"Hammond, LA",".Hammond, LA Metro Area",139823.0
25260,"Hanford-Corcoran, CA",06031,Kings County,California,"Hanford-Corcoran, CA",".Hanford-Corcoran, CA Metro Area",154913.0
25420,"Harrisburg-Carlisle, PA",42041,Cumberland County,Pennsylvania,"Harrisburg-Carlisle, PA",".Harrisburg-Carlisle, PA Metro Area",615361.0
25420,"Harrisburg-Carlisle, PA",42043,Dauphin County,Pennsylvania,"Harrisburg-Carlisle, PA",".Harrisburg-Carlisle, PA Metro Area",615361.0
25420,"Harrisburg-Carlisle, PA",42099,Perry County,Pennsylvania,"Harrisburg-Carlisle, PA",".Harrisburg-Carlisle, PA Metro Area",615361.0
25500,"Harrisonburg, VA",51165,Rockingham County,Virginia,"Harrisonburg, VA",".Harrisonburg, VA Metro Area",138838.0
25500,"Harrisonburg, VA",51660,Harrisonburg city,Virginia,"Harrisonburg, VA",".Harrisonburg, VA Metro Area",138838.0
25540,"Hartford-West Hartford-East Hartford, CT",09110,Capitol Planning Region,Connecticut,"Hartford-West Hartford-East Hartford, CT",".Hartford-West Hartford-East Hartford, CT Metro Area",1169048.0
25540,"Hartford-West Hartford-East Hartford, CT",09130,Lower Connecticut River Valley Planning Region,Connecticut,"Hartford-West Hartford-East Hartford, CT",".Hartford-West Hartford-East Hartford, CT Metro Area",1169048.0
25620,"Hattiesburg, MS",28035,Forrest County,Mississippi,"Hattiesburg, MS",".Hattiesburg, MS Metro Area",156575.0
25620,"Hattiesburg, MS",28073,Lamar County,Mississippi,"Hattiesburg, MS",".Hattiesburg, MS Metro Area",156575.0
25620,"Hattiesburg, MS",28111,Perry County,Mississippi,"Hattiesburg, MS",".Hattiesburg, MS Metro Area",156575.0
25740,"Helena, MT",30007,Broadwater County,Montana,"Helena, MT",".Helena, MT Metro Area",96735.0
25740,"Helena, MT",30043,Jefferson County,Montana,"Helena, MT",".Helena, MT Metro Area",96735.0
25740,"Helena, MT",30049,Lewis and Clark County,Montana,"Helena, MT",".Helena, MT Metro Area",96735.0
25860,"Hickory-Lenoir-Morganton, NC",37003,Alexander County,North Carolina,"Hickory-Lenoir-Morganton, NC",".Hickory-Lenoir-Morganton, NC Metro Area",373031.0
25860,"Hickory-Lenoir-Morganton, NC",37023,Burke County,North Carolina,"Hickory-Lenoir-Morganton, NC",".Hickory-Lenoir-Morganton, NC Metro Area",373031.0
25860,"Hickory-Lenoir-Morganton, NC",37027,Caldwell County,North Carolina,"Hickory-Lenoir-Morganton, NC",".Hickory-Lenoir-Morganton, NC Metro Area",373031.0
25860,"Hickory-Lenoir-Morganton, NC",37035,Catawba County,North Carolina,"Hickory-Lenoir-Morganton, NC",".Hickory-Lenoir-Morganton, NC Metro Area",373031.0
25940,"Hilton Head Island-Bluffton-Port Royal, SC",45013,Beaufort County,South Carolina,"Hilton Head Island-Bluffton-Port Royal, SC",".Hilton Head Island-Bluffton-Port Royal, SC Metro Area",237393.0
25940,"Hilton Head Island-Bluffton-Port Royal, SC",45053,Jasper County,South Carolina,"Hilton Head Island-Bluffton-Port Royal, SC",".Hilton Head Island-Bluffton-Port Royal, SC Metro Area",237393.0
25980,"Hinesville, GA",13179,Liberty County,Georgia,"Hinesville, GA",".Hinesville, GA Metro Area",89046.0
25980,"Hinesville, GA",13183,Long County,Georgia,"Hinesville, GA",".Hinesville, GA Metro Area",89046.0
26140,"Homosassa Springs, FL",12017,Citrus County,Florida,"Homosassa Springs, FL",".Homosassa Springs, FL Metro Area",170174.0
26300,"Hot Springs, AR",05051,Garland County,Arkansas,"Hot Springs, AR",".Hot Springs, AR Metro Area",99902.0
26380,"Houma-Bayou Cane-Thibodaux, LA",22057,Lafourche Parish,Louisiana,"Houma-Bayou Cane-Thibodaux, LA",".Houma-Bayou Cane-Thibodaux, LA Metro Area",199206.0
26380,"Houma-Bayou Cane-Thibodaux, LA",22109,Terrebonne Parish,Louisiana,"Houma-Bayou Cane-Thibodaux, LA",".Houma-Bayou Cane-Thibodaux, LA Metro Area",199206.0
26420,"Houston-Pasadena-The Woodlands, TX",48015,Austin County,Texas,"Houston-Pasadena-The Woodlands, TX",".Houston-Pasadena-The Woodlands, TX Metro Area",7796182.0
26420,"Houston-Pasadena-The Woodlands, TX",48039,Brazoria County,Texas,"Houston-Pasadena-The Woodlands, TX",".Houston-Pasadena-The Woodlands, TX Metro Area",7796182.0
26420,"Houston-Pasadena-The Woodlands, TX",48071,Chambers County,Texas,"Houston-Pasadena-The Woodlands, TX",".Houston-Pasadena-The Woodlands, TX Metro Area",7796182.0
26420,"Houston-Pasadena-The Woodlands, TX",48157,Fort Bend County,Texas,"Houston-Pasadena-The Woodlands, TX",".Houston-Pasadena-The Woodlands, TX Metro Area",7796182.0
26420,"Houston-Pasadena-The Woodlands, TX",48167,Galveston County,Texas,"Houston-Pasadena-The Woodlands, TX",".Houston-Pasadena-The Woodlands, TX Metro Area",7796182.0
26420,"Houston-Pasadena-The Woodlands, TX",48201,Harris County,Texas,"Houston-Pasadena-The Woodlands, TX",".Houston-Pasadena-The Woodlands, TX Metro Area",7796182.0
26420,"Houston-Pasadena-The Woodlands, TX",48291,Liberty County,Texas,"Houston-Pasadena-The Woodlands, TX",".Houston-Pasadena-The Woodlands, TX Metro Area",7796182.0
26420,"Houston-Pasadena-The Woodlands, TX",48339,Montgomery County,Texas,"Houston-Pasadena-The Woodlands, TX",".Houston-Pasadena-The Woodlands, TX Metro Area",7796182.0
26420,"Houston-Pasadena-The Woodlands, TX",48407,San Jacinto County,Texas,"Houston-Pasadena-The Woodlands, TX",".Houston-Pasadena-The Woodlands, TX Metro Area",7796182.0
26420,"Houston-Pasadena-The Woodlands, TX",48473,Waller County,Texas,"Houston-Pasadena-The Woodlands, TX",".Houston-Pasadena-The Woodlands, TX Metro Area",7796182.0
26580,"Huntington-Ashland, WV-KY-OH",21019,Boyd County,Kentucky,"Huntington-Ashland, WV-KY-OH",".Huntington-Ashland, WV-KY-OH Metro Area",366920.0
26580,"Huntington-Ashland, WV-KY-OH",21043,Carter County,Kentucky,"Huntington-Ashland, WV-KY-OH",".Huntington-Ashland, WV-KY-OH Metro Area",366920.0
26580,"Huntington-Ashland, WV-KY-OH",21089,Greenup County,Kentucky,"Huntington-Ashland, WV-KY-OH",".Huntington-Ashland, WV-KY-OH Metro Area",366920.0
26580,"Huntington-Ashland, WV-KY-OH",21127,Lawrence County,Kentucky,"Huntington-Ashland, WV-KY-OH",".Huntington-Ashland, WV-KY-OH Metro Area",366920.0
26580,"Huntington-Ashland, WV-KY-OH",39087,Lawrence County,Ohio,"Huntington-Ashland, WV-KY-OH",".Huntington-Ashland, WV-KY-OH Metro Area",366920.0
26580,"Huntington-Ashland, WV-KY-OH",54011,Cabell County,West Virginia,"Huntington-Ashland, WV-KY-OH",".Huntington-Ashland, WV-KY-OH Metro Area",366920.0
26580,"Huntington-Ashland, WV-KY-OH",54079,Putnam County,West Virginia,"Huntington-Ashland, WV-KY-OH",".Huntington-Ashland, WV-KY-OH Metro Area",366920.0
26580,"Huntington-Ashland, WV-KY-OH",54099,Wayne County,West Virginia,"Huntington-Ashland, WV-KY-OH",".Huntington-Ashland, WV-KY-OH Metro Area",366920.0
26620,"Huntsville, AL",01083,Limestone County,Alabama,"Huntsville, AL",".Huntsville, AL Metro Area",542297.0
26620,"Huntsville, AL",01089,Madison County,Alabama,"Huntsville, AL",".Huntsville, AL Metro Area",542297.0
26820,"Idaho Falls, ID",16019,Bonneville County,Idaho,"Idaho Falls, ID",".Idaho Falls, ID Metro Area",171233.0
26820,"Idaho Falls, ID",16023,Butte County,Idaho,"Idaho Falls, ID",".Idaho Falls, ID Metro Area",171233.0
26820,"Idaho Falls, ID",16051,Jefferson County,Idaho,"Idaho Falls, ID",".Idaho Falls, ID Metro Area",171233.0
26900,"Indianapolis-Carmel-Greenwood, IN",18011,Boone County,Indiana,"Indianapolis-Carmel-Greenwood, IN",".Indianapolis-Carmel-Greenwood, IN Metro Area",2174833.0
26900,"Indianapolis-Carmel-Greenwood, IN",18013,Brown County,Indiana,"Indianapolis-Carmel-Greenwood, IN",".Indianapolis-Carmel-Greenwood, IN Metro Area",2174833.0
26900,"Indianapolis-Carmel-Greenwood, IN",18057,Hamilton County,Indiana,"Indianapolis-Carmel-Greenwood, IN",".Indianapolis-Carmel-Greenwood, IN Metro Area",2174833.0
26900,"Indianapolis-Carmel-Greenwood, IN",18059,Hancock County,Indiana,"Indianapolis-Carmel-Greenwood, IN",".Indianapolis-Carmel-Greenwood, IN Metro Area",2174833.0
26900,"Indianapolis-Carmel-Greenwood, IN",18063,Hendricks County,Indiana,"Indianapolis-Carmel-Greenwood, IN",".Indianapolis-Carmel-Greenwood, IN Metro Area",2174833.0
26900,"Indianapolis-Carmel-Greenwood, IN",18081,Johnson County,Indiana,"Indianapolis-Carmel-Greenwood, IN",".Indianapolis-Carmel-Greenwood, IN Metro Area",2174833.0
26900,"Indianapolis-Carmel-Greenwood, IN",18095,Madison County,Indiana,"Indianapolis-Carmel-Greenwood, IN",".Indianapolis-Carmel-Greenwood, IN Metro Area",2174833.0
26900,"Indianapolis-Carmel-Greenwood, IN",18097,Marion County,Indiana,"Indianapolis-Carmel-Greenwood, IN",".Indianapolis-Carmel-Greenwood, IN Metro Area",2174833.0
26900,"Indianapolis-Carmel-Greenwood, IN",18109,Morgan County,Indiana,"Indianapolis-Carmel-Greenwood, IN",".Indianapolis-Carmel-Greenwood, IN Metro Area",2174833.0
26900,"Indianapolis-Carmel-Greenwood, IN",18145,Shelby County,Indiana,"Indianapolis-Carmel-Greenwood, IN",".Indianapolis-Carmel-Greenwood, IN Metro Area",2174833.0
26900,"Indianapolis-Carmel-Greenwood, IN",18159,Tipton County,Indiana,"Indianapolis-Carmel-Greenwood, IN",".Indianapolis-Carmel-Greenwood, IN Metro Area",2174833.0
26980,"Iowa City, IA",19103,Johnson County,Iowa,"Iowa City, IA",".Iowa City, IA Metro Area",182711.0
26980,"Iowa City, IA",19183,Washington County,Iowa,"Iowa City, IA",".Iowa City, IA Metro Area",182711.0
27060,"Ithaca, NY",36109,Tompkins County,New York,"Ithaca, NY",".Ithaca, NY Metro Area",105602.0
27100,"Jackson, MI",26075,Jackson County,Michigan,"Jackson, MI",".Jackson, MI Metro Area",160233.0
27140,"Jackson, MS",28029,Copiah County,Mississippi,"Jackson, MS",".Jackson, MS Metro Area",606178.0
27140,"Jackson, MS",28049,Hinds County,Mississippi,"Jackson, MS",".Jackson, MS Metro Area",606178.0
27140,"Jackson, MS",28051,Holmes County,Mississippi,"Jackson, MS",".Jackson, MS Metro Area",606178.0
27140,"Jackson, MS",28089,Madison County,Mississippi,"Jackson, MS",".Jackson, MS Metro Area",606178.0
27140,"Jackson, MS",28121,Rankin County,Mississippi,"Jackson, MS",".Jackson, MS Metro Area",606178.0
27140,"Jackson, MS",28123,Scott County,Mississippi,"Jackson, MS",".Jackson, MS Metro Area",606178.0
27140,"Jackson, MS",28127,Simpson County,Mississippi,"Jackson, MS",".Jackson, MS Metro Area",606178.0
27140,"Jackson, MS",28163,Yazoo County,Mississippi,"Jackson, MS",".Jackson, MS Metro Area",606178.0
27180,"Jackson, TN",47023,Chester County,Tennessee,"Jackson, TN",".Jackson, TN Metro Area",183680.0
27180,"Jackson, TN",47033,Crockett County,Tennessee,"Jackson, TN",".Jackson, TN Metro Area",183680.0
27180,"Jackson, TN",47053,Gibson County,Tennessee,"Jackson, TN",".Jackson, TN Metro Area",183680.0
27180,"Jackson, TN",47113,Madison County,Tennessee,"Jackson, TN",".Jackson, TN Metro Area",183680.0
27260,"Jacksonville, FL",12003,Baker County,Florida,"Jacksonville, FL",".Jacksonville, FL Metro Area",1760548.0
27260,"Jacksonville, FL",12019,Clay County,Florida,"Jacksonville, FL",".Jacksonville, FL Metro Area",1760548.0
27260,"Jacksonville, FL",12031,Duval County,Florida,"Jacksonville, FL",".Jacksonville, FL Metro Area",1760548.0
27260,"Jacksonville, FL",12089,Nassau County,Florida,"Jacksonville, FL",".Jacksonville, FL Metro Area",1760548.0
27260,"Jacksonville, FL",12109,St. Johns County,Florida,"Jacksonville, FL",".Jacksonville, FL Metro Area",1760548.0
27340,"Jacksonville, NC",37133,Onslow County,North Carolina,"Jacksonville, NC",".Jacksonville, NC Metro Area",212954.0
27500,"Janesville-Beloit, WI",55105,Rock County,Wisconsin,"Janesville-Beloit, WI",".Janesville-Beloit, WI Metro Area",165461.0
27620,"Jefferson City, MO",29027,Callaway County,Missouri,"Jefferson City, MO",".Jefferson City, MO Metro Area",151523.0
27620,"Jefferson City, MO",29051,Cole County,Missouri,"Jefferson City, MO",".Jefferson City, MO Metro Area",151523.0
27620,"Jefferson City, MO",29135,Moniteau County,Missouri,"Jefferson City, MO",".Jefferson City, MO Metro Area",151523.0
27620,"Jefferson City, MO",29151,Osage County,Missouri,"Jefferson City, MO",".Jefferson City, MO Metro Area",151523.0
27740,"Johnson City, TN",47019,Carter County,Tennessee,"Johnson City, TN",".Johnson City, TN Metro Area",214948.0
27740,"Johnson City, TN",47171,Unicoi County,Tennessee,"Johnson City, TN",".Johnson City, TN Metro Area",214948.0
27740,"Johnson City, TN",47179,Washington County,Tennessee,"Johnson City, TN",".Johnson City, TN Metro Area",214948.0
27780,"Johnstown, PA",42021,Cambria County,Pennsylvania,"Johnstown, PA",".Johnstown, PA Metro Area",130108.0
27860,"Jonesboro, AR",05031,Craighead County,Arkansas,"Jonesboro, AR",".Jonesboro, AR Metro Area",138152.0
27860,"Jonesboro, AR",05111,Poinsett County,Arkansas,"Jonesboro, AR",".Jonesboro, AR Metro Area",138152.0
27900,"Joplin, MO-KS",20021,Cherokee County,Kansas,"Joplin, MO-KS",".Joplin, MO-KS Metro Area",207131.0
27900,"Joplin, MO-KS",29097,Jasper County,Missouri,"Joplin, MO-KS",".Joplin, MO-KS Metro Area",207131.0
27900,"Joplin, MO-KS",29145,Newton County,Missouri,"Joplin, MO-KS",".Joplin, MO-KS Metro Area",207131.0
27980,"Kahului-Wailuku, HI",15005,Kalawao County,Hawaii,"Kahului-Wailuku, HI",".Kahului-Wailuku, HI Metro Area",163769.0
27980,"Kahului-Wailuku, HI",15009,Maui County,Hawaii,"Kahului-Wailuku, HI",".Kahului-Wailuku, HI Metro Area",163769.0
28020,"Kalamazoo-Portage, MI",26077,Kalamazoo County,Michigan,"Kalamazoo-Portage, MI",".Kalamazoo-Portage, MI Metro Area",264780.0
28100,"Kankakee, IL",17091,Kankakee County,Illinois,"Kankakee, IL",".Kankakee, IL Metro Area",106410.0
28140,"Kansas City, MO-KS",20091,Johnson County,Kansas,"Kansas City, MO-KS",".Kansas City, MO-KS Metro Area",2253579.0
28140,"Kansas City, MO-KS",20103,Leavenworth County,Kansas,"Kansas City, MO-KS",".Kansas City, MO-KS Metro Area",2253579.0
28140,"Kansas City, MO-KS",20107,Linn County,Kansas,"Kansas City, MO-KS",".Kansas City, MO-KS Metro Area",2253579.0
28140,"Kansas City, MO-KS",20121,Miami County,Kansas,"Kansas City, MO-KS",".Kansas City, MO-KS Metro Area",2253579.0
28140,"Kansas City, MO-KS",20209,Wyandotte County,Kansas,"Kansas City, MO-KS",".Kansas City, MO-KS Metro Area",2253579.0
28140,"Kansas City, MO-KS",29013,Bates County,Missouri,"Kansas City, MO-KS",".Kansas City, MO-KS Metro Area",2253579.0
28140,"Kansas City, MO-KS",29025,Caldwell County,Missouri,"Kansas City, MO-KS",".Kansas City, MO-KS Metro Area",2253579.0
28140,"Kansas City, MO-KS",29037,Cass County,Missouri,"Kansas City, MO-KS",".Kansas City, MO-KS Metro Area",2253579.0
28140,"Kansas City, MO-KS",29047,Clay County,Missouri,"Kansas City, MO-KS",".Kansas City, MO-KS Metro Area",2253579.0
28140,"Kansas City, MO-KS",29049,Clinton County,Missouri,"Kansas City, MO-KS",".Kansas City, MO-KS Metro Area",2253579.0
28140,"Kansas City, MO-KS",29095,Jackson County,Missouri,"Kansas City, MO-KS",".Kansas City, MO-KS Metro Area",2253579.0
28140,"Kansas City, MO-KS",29107,Lafayette County,Missouri,"Kansas City, MO-KS",".Kansas City, MO-KS Metro Area",2253579.0
28140,"Kansas City, MO-KS",29165,Platte County,Missouri,"Kansas City, MO-KS",".Kansas City, MO-KS Metro Area",2253579.0
28140,"Kansas City, MO-KS",29177,Ray County,Missouri,"Kansas City, MO-KS",".Kansas City, MO-KS Metro Area",2253579.0
28420,"Kennewick-Richland, WA",53005,Benton County,Washington,"Kennewick-Richland, WA",".Kennewick-Richland, WA Metro Area",319428.0
28420,"Kennewick-Richland, WA",53021,Franklin County,Washington,"Kennewick-Richland, WA",".Kennewick-Richland, WA Metro Area",319428.0
28450,"Kenosha, WI",55059,Kenosha County,Wisconsin,"Kenosha, WI",".Kenosha, WI Metro Area",168754.0
28660,"Killeen-Temple, TX",48027,Bell County,Texas,"Killeen-Temple, TX",".Killeen-Temple, TX Metro Area",509487.0
28660,"Killeen-Temple, TX",48099,Coryell County,Texas,"Killeen-Temple, TX",".Killeen-Temple, TX Metro Area",509487.0
28660,"Killeen-Temple, TX",48281,Lampasas County,Texas,"Killeen-Temple, TX",".Killeen-Temple, TX Metro Area",509487.0
